kvk,naam,boekjaar,accountant,sbi,plaats
50095226,Lintjeshof Holding B.V.,2017,Crowe Foederer,6420,
27186427,Liroy B.V.,2015,Crowe Horwath,4639,
27186427,Liroy B.V.,2016,Crowe Horwath,4639,
27186427,Liroy B.V.,2016,Crowe Horwath Peak,4639,
27186427,Liroy B.V.,2017,Crowe Horwath Peak,4639,
27186427,Liroy B.V.,2017,Crowe Horwath,4639,
28024338,Luba Groep B.V.,2015,Crowe Horwath Foederer,70102,
28024338,Luba Groep B.V.,2016,Crowe Horwath Foederer,70102,
28024338,Luba Groep B.V.,2017,Crowe Horwath,70102,
28028459,Luba Uitzend Buro B.V.,2016,Crowe Horwath,78201,
28028459,Luba Uitzend Buro B.V.,2017,Crowe Horwath,78201,
36007115,Luba Uitzenddiensten B.V.,2016,Crowe Horwath Foederer,6420,
53476522,Lumipol Holding B.V.,2016,Crowe Horwath,6420,
53476522,Lumipol Holding B.V.,2017,Crowe Horwath,6420,
53476638,Lumipol Power & Controls B.V.,2016,Crowe Horwath,6420,
53476638,Lumipol Power & Controls B.V.,2017,Crowe Horwath,6420,
14091925,Lunaris Holding B.V.,2017,Crowe Horwath Foederer,64210,
34231436,M. Ruig en Zonen B.V.,2016,Crowe Horwath,4632,
34231436,M. Ruig en Zonen B.V.,2017,Crowe Horwath,4632,
17071878,M. van Happen Sorteer en Overslag B.V.,2016,Crowe Horwath,3832,
17053881,M. van Happen Transport B.V.,2016,Crowe Horwath Foederer,4941,
34104629,Macaw Nederland B.V.,2015,Crowe Horwath,6202,
34104629,Macaw Nederland B.V.,2016,Crowe Horwath,6202,
34104629,Macaw Nederland B.V.,2017,Crowe Horwath,62200,
34095568,Macaw Technologies B.V.,2015,Crowe Horwath,6201,
34095568,Macaw Technologies B.V.,2016,Crowe Horwath Foederer,6201,
34095568,Macaw Technologies B.V.,2017,Crowe Horwath,6201,
12034414,Maco Investments B.V.,2015,Crowe Horwath,6420,
12034414,Maco Investments B.V.,2016,Crowe Horwath,6420,
12034414,Maco Investments B.V.,2017,Crowe Foederer,6420,
17210210,Mapscape B.V.,2015,Crowe Horwath,7112,
17210210,Mapscape B.V.,2016,Crowe Horwath,7112,
17210210,Mapscape B.V.,2017,Crowe Horwath Foederer,7112,
24389295,Mazars Paardekooper Hoffman Holding N.V.,2015,Crowe Horwath,70102,
24389295,Mazars Paardekooper Hoffman Holding N.V.,2016,Crowe Horwath,70102,
24389296,Mazars Paardekooper Hoffman N.V.,2015,Crowe Horwath Foederer,69202,
24389296,Mazars Paardekooper Hoffman N.V.,2016,Crowe Horwath Foederer,69202,
24389296,Mazars Paardekooper Hoffman N.V.,2017,Crowe Horwath Foederer,69202,
37082003,Megahout Holding B.V.,2016,Crowe Horwath,6420,
37082003,Megahout Holding B.V.,2017,Crowe Horwath,6420,
09131564,Melspring International B.V.,2017,Crowe Horwath,4611,
13020274,Menten-Tubée Beheer B.V.,2015,Crowe Horwath Foederer,6420,
13020274,Menten-Tubée Beheer B.V.,2016,Crowe Horwath Foederer,6420,
13020274,Menten-Tubée Beheer B.V.,2017,Crowe Horwath Foederer,6420,
24388015,Metrohm Applikon B.V.,2015,Crowe Horwath,2651,
24388015,Metrohm Applikon B.V.,2016,Crowe Horwath,2651,
24388015,Metrohm Applikon B.V.,2017,Crowe Peak Audit & Assurance,2651,
34219785,MGA Entertainment International Holdings Coöperatief U.A.,2017,Crowe Foederer,64210,
13025162,Moduli Print B.V.,2016,Crowe Horwath,18125,
13025162,Moduli Print B.V.,2017,Crowe Horwath,18125,
13008912,Moduli Print B.V.,2017,Crowe Horwath Foederer,,
64804658,Mosa Group International B.V.,2017,Crowe Horwath Foederer,70102,
14083381,Motto Voip B.V.,2015,Crowe Horwath Foederer,6190,
30249473,Movares Group B.V.,2017,Crowe Foederer,6420,
30249473,Movares Group B.V.,2017,Crowe Horwath Foederer,6420,
30249473,Movares Group B.V.,2017,Crowe Horwath,6420,
30124367,Movares Nederland B.V.,2017,Crowe Horwath,7112,
17187610,MTD Holding B.V.,2017,Crowe,6420,
17048453,Multi-Fix B.V.,2015,Crowe Horwath,46741,
17048453,Multi-Fix B.V.,2016,Crowe Horwath,46741,
17048453,Multi-Fix B.V.,2017,Crowe Foederer,46741,
17179136,Multi-Fix Group B.V.,2015,Crowe Horwath,64210,
17179136,Multi-Fix Group B.V.,2016,Crowe Horwath Foederer,64301,
17179136,Multi-Fix Group B.V.,2017,Crowe Foederer,64301,
17262361,NavInfo (Europe) B.V.,2015,Crowe Horwath Foederer,6202,
17262361,NavInfo (Europe) B.V.,2016,Crowe Horwath,6202,
17262361,NavInfo (Europe) B.V.,2017,Crowe Horwath Foederer,6202,
32062358,Nederlandse Drogisterij Service B.V.,2017,Crowe Horwath,46461,
39051690,Neerlandia Urk Holding B.V.,2015,Crowe Horwath Foederer,64210,
39051690,Neerlandia Urk Holding B.V.,2017,Crowe Foederer,64210,
10031031,Nexcluton B.V.,2015,Crowe Horwath,,
10025777,Nijol Exploitatie Tankstations B.V.,2015,Crowe Horwath,46713,
61436259,Nimbuzz Netherlands B.V.,2016,Crowe Clark Whitehill,6190,
24301071,Nito Holding B.V.,2015,Crowe Horwath Peak,6420,
10144158,Niverka Beheer B.V.,2016,Crowe Horwath Foederer,64301,
32158011,Nobas B.V.,2015,Crowe Horwath Foederer,6420,
32158011,Nobas B.V.,2016,Crowe Horwath,6420,
32158011,Nobas B.V.,2017,Crowe Horwath,6420,
17160677,Novaform Vastgoedontwikkelaars B.V.,2015,Crowe Horwath,,
17160677,Novaform Vastgoedontwikkelaars B.V.,2016,Crowe Horwath,6810,
17160677,Novaform Vastgoedontwikkelaars B.V.,2017,Crowe Horwath,6810,
11009725,Olie en Benzine H. van Dijkhuizen Tiel B.V.,2017,Crowe Horwath,4730,
41090030,Onderwijsstichting KempenKind,2017,Crowe Horwath Foederer,85201,
59634561,Orange Motors B.V.,2015,Crowe Horwath,45205,
59634561,Orange Motors B.V.,2016,Crowe Horwath,45205,
59634561,Orange Motors B.V.,2017,Crowe Horwath,45205,
17260041,Ortessa B.V.,2015,Crowe Horwath Foederer,64302,
17260041,Ortessa Nederland B.V.,2016,Crowe Horwath,64210,
17260041,Ortessa Nederland B.V.,2017,Crowe Horwath Foederer,64210,
33237262,Osdorp Holding B.V.,2016,Crowe Horwath,6420,
30015639,Ouwehand Beheer B.V.,2015,Crowe Horwath,64210,
30015639,Ouwehand Beheer B.V.,2017,Crowe Peak,6420,
30057392,Ouwehands Dierenpark B.V.,2015,Crowe Horwath,91410,
30057392,Ouwehands Dierenpark B.V.,2016,Crowe Horwath,91041,
30057392,Ouwehands Dierenpark B.V.,2017,Crowe Peak,91041,
17073236,P&L Kalverhouderijen B.V.,2017,Crowe Horwath,46231,
11060264,P.N.O. Pactum B.V.,2015,Crowe Horwath Foederer,6420,
11060264,P.N.O. Pactum B.V.,2015,Crowe Horwath,6420,
11060264,P.N.O. Pactum B.V.,2016,Crowe Horwath,6420,
11060264,P.N.O. Pactum B.V.,2017,Crowe,6420,
17041846,Padimond B.V.,2015,Crowe Horwath Foederer,6420,
17041846,Padimond B.V.,2016,Crowe Horwath Foederer,6420,
17041846,Padimond B.V.,2017,Crowe Horwath,6420,
17076234,Pali Geldrop B.V.,2017,Crowe Horwath Foederer,1011,
30117672,Panta Holdings B.V.,2017,Crowe Peak,6420,
28080376,Papluzo B.V.,2016,Crowe Horwath Peak,70102,
17030702,Paridaans en Liebregts B.V.,2017,Crowe Horwath,46231,
17203934,PeVaGis B.V.,2015,Crowe Horwath Foederer,6420,
17203934,PeVaGis B.V.,2016,Crowe Horwath,6420,
17203934,PeVaGis B.V.,2017,Crowe Horwath Foederer,6420,
17125340,PH Cees B.V.,2015,Crowe Horwath Foederer,64210,
17125340,PH Cees B.V.,2016,Crowe Horwath,6420,
30277100,Postillion Hotels B.V.,2015,Crowe Horwath Peak,6832,
30277100,Postillion Hotels B.V.,2016,Crowe Horwath Peak,6832,
30277100,Postillion Hotels B.V.,2017,Crowe Peak,6832,
13018606,Pozo Negro Beheer B.V.,2016,Crowe Horwath Foederer,6420,
13018606,Pozo Negro Beheer B.V.,2017,Crowe Foederer,6420,
17088891,Premier Tech Chronos B.V.,2016,Crowe Horwath Foederer,7740,
17088891,Premier Tech Chronos B.V.,2017,Crowe Horwath,7740,
17224672,Princeps Aqua B.V.,2015,Crowe Horwath,,
17220541,Princeps Capital B.V.,2015,Crowe Horwath Foederer,6420,
37047537,Procura Groep B.V.,2016,Crowe Horwath Foederer,6420,
34279357,Project High Valley Holding B.V.,2016,Crowe Horwath,6420,
54886643,Psychologisch Instituut Tilburg B.V.,2015,Crowe Horwath Foederer,86913,
54886643,Psychologisch Instituut Tilburg B.V.,2016,Crowe Horwath Foederer,86913,
54886643,Psychologisch Instituut Tilburg B.V.,2017,Crowe Horwath Foederer,86913,
17096380,QLF Group B.V.,2015,Crowe Horwath Foederer,6420,
17096380,QLF Group B.V.,2016,Crowe Horwath Foederer,6420,
17096380,QLF Group B.V.,2017,Crowe Horwath Foederer,6420,
17033115,Roosen Beheer Nederland B.V.,2016,Crowe Horwath,6420,
17033115,Roosen Beheer Nederland B.V.,2017,Crowe Foederer,64210,
24391558,Rotterdam Harbour Holding B.V.,2016,Crowe Horwath Peak,6420,
24391558,Rotterdam Harbour Holding B.V.,2017,Crowe Horwath,6420,
11012722,Sachem Europe B.V.,2015,Crowe Horwath Peak,20149,
11012722,Sachem Europe B.V.,2015,Crowe Horwath,20149,
11012722,Sachem Europe B.V.,2016,Crowe Horwath,20149,
11012722,Sachem Europe B.V.,2017,Crowe Horwath,20149,
11052052,SACHEM Holdings B.V.,2016,Crowe Horwath,6420,
11052052,SACHEM Holdings B.V.,2017,Crowe,6420,
17208668,Safe B.V.,2015,Crowe Horwath Foederer,7732,
30173391,Sanday B.V.,2015,Crowe Horwath,62200,
30208051,Sanday Groep B.V.,2015,Crowe Horwath,70102,
09089688,Saphin B.V.,2015,Crowe Horwath Peak,6420,
09089688,Saphin B.V.,2016,Crowe Horwath Peak,6420,
64642275,Saphin Managed Services B.V.,2017,Crowe,6420,
17075714,Schippers Bladel B.V.,2015,Crowe Horwath Foederer,8121,
17042016,Schippers Europe B.V.,2017,Crowe Horwath,46422,
17179557,Schippers Holding B.V.,2015,Crowe Horwath Foederer,6420,
17179557,Schippers Holding B.V.,2016,Crowe Horwath Foederer,6420,
17179557,Schippers Holding B.V.,2017,Crowe Horwath,6420,
09078252,Scholten Awater B.V.,2016,Crowe Horwath Peak,4651,
50969986,Schoonderwoerd Groep B.V.,2016,Crowe Horwath,70102,
50969986,Schoonderwoerd Groep B.V.,2017,Crowe Horwath,70102,
30112982,Schoonderwoerd Vlees B.V.,2017,Crowe Horwath,4632,
59099623,Seadrill Jack Up I B.V.,2015,Crowe Horwath Foederer,3011,
59099623,Seadrill Jack Up I B.V.,2016,Crowe Horwath / KPMG,3011,
59099623,Seadrill Jack Up I B.V.,2017,Crowe Foederer,30110,
59423692,Seadrill Leasing B.V.,2015,Crowe Horwath,77399,
59423692,Seadrill Leasing B.V.,2016,Crowe Horwath,77399,
13015866,Sekisui Jushi Europe Holdings B.V.,2016,Crowe Horwath Foederer,6420,
11012369,Servicestation Van Dijkhuizen B.V.,2016,Crowe Horwath,4730,
11012369,Servicestation Van Dijkhuizen B.V.,2017,Crowe Horwath,4730,
33293327,SHOEBALOO,2016,Crowe Horwath Foederer,,
33293327,SHOEBALOO,2017,Crowe Foederer,,
33293327,SHOEBALOO B.V.,2016,Crowe Horwath,47721,
33293327,SHOEBALOO B.V.,2017,Crowe Horwath,47721,
58571787,Simon Staadegaard Beheer B.V.,2015,Crowe Horwath,70102,
58571787,Simon Staadegaard Beheer B.V.,2016,Crowe Horwath,70102,
58571787,Simon Staadegaard Beheer B.V.,2017,Crowe Horwath,70102,
34168390,SMEG NEDERLAND B.V.,2017,Crowe Horwath,46433,
17100080,Starline Group B.V.,2015,Crowe Horwath Foederer,6420,
17100080,Starline Group B.V.,2016,Crowe Horwath Foederer,6420,
17100080,Starline Group B.V.,2017,Crowe Foederer,6420,
62972200,SterGro International B.V.,2016,Crowe Horwath Foederer,6420,
17027674,Stichting 'Theater De Schalm',2015,Crowe Horwath,90011,
30183962,Stichting Beheer Oikocredit Nederland Fonds,2016,Crowe Horwath Foederer,6612,
41157064,Stichting Biblionef Nederland,2017,Crowe Foederer,94919,
41083701,Stichting Bluyssen Fonds,2016,Crowe Horwath,88999,
41083701,Stichting Bluyssen Fonds,2017,Crowe Horwath,88999,
17159755,Stichting Bureau Inkoop & Aanbestedingen Zuidoost-Brabant,2017,Crowe Horwath Foederer,70202,
28084849,Stichting Cardea Jeugdzorg,2016,Crowe Horwath Foederer,87901,
28084849,Stichting Cardea Jeugdzorg,2017,Crowe Horwath Foederer,87901,
34168216,Stichting Cardiologie Geervliet,2015,Crowe Horwath Foederer,86929,
34168216,Stichting Cardiologie Geervliet,2016,Crowe Horwath Foederer,86929,
34168216,Stichting Cardiologie Geervliet,2017,Crowe Horwath Foederer,86929,
50241788,Stichting Care4homecare,2016,Crowe Horwath Foederer,86221,
50241788,Stichting Care4homecare,2017,Crowe Horwath Foederer,86221,
30207131,Stichting De Parel,2017,Crowe Horwath Foederer,87901,
27187628,Stichting Dr. Schroeder van der Kolk Bedrijven,2016,Crowe Horwath,86919,
27187628,Stichting Dr. Schroeder van der Kolk Bedrijven,2017,Crowe Horwath,86919,
14109383,Stichting Ecsplore,2015,Crowe Horwath,88993,
32092131,Stichting Edukans,2016,Crowe Horwath,70221,
32092131,Stichting Edukans,2017,Crowe Horwath Foederer,70221,
34125105,Stichting Gilat Eisenmann,2015,Crowe Horwath,94993,
34125105,Stichting Gilat Eisenmann,2016,Crowe Horwath,94993,
34125105,Stichting Gilat Eisenmann,2017,Crowe Horwath Foederer,94993,
66225752,Stichting Jimmy Nelson Foundation,2016,Crowe Horwath Foederer,94993,
66225752,Stichting Jimmy Nelson Foundation,2017,Crowe Horwath,94993,
41083999,Stichting Jongeren & Missie,2016,Crowe Horwath,94911,
09162333,Stichting Kansarmen Sri Lanka,2015,Crowe Horwath Foederer,88999,
09162333,Stichting Kansarmen Sri Lanka,2016,Crowe Horwath Foederer,88999,
14094685,Stichting MOHSA (Expertisecentrum voor huidkanker en Mohs chirurgie),2016,Crowe Horwath Foederer,86221,
14094685,Stichting MOHSA (Expertisecentrum voor huidkanker en Mohs chirurgie),2017,Crowe Horwath Foederer,86221,
14098167,Stichting Partners in Welzijn,2016,Crowe Horwath Foederer,88993,
41073603,Stichting Poppodium Volt,2015,Crowe Horwath,88999,
41073603,Stichting Poppodium Volt,2016,Crowe Horwath Foederer,88999,
34383930,Stichting Repair Café International,2015,Crowe Horwath,94997,
34383930,Stichting Repair Café International,2016,Crowe Horwath,94997,
34383930,Stichting Repair Café International,2017,Crowe Horwath,94997,
20087492,Stichting Sant`Egidio Nederland,2017,Crowe Horwath,94911,
14068018,Stichting Spelenderwijs,2016,Crowe Horwath Foederer,8891,
09109383,Stichting Steunfonds Rijn IJssel,2016,Crowe Horwath Peak,94993,
41063337,"Stichting Synthese, Regionaal Instituut voor Zorg en Welzijn",2017,Crowe Horwath,88999,
41009723,Stichting ZOA,2017,Crowe Foederer,88992,
34308047,StimWell Services B.V.,2017,Crowe Horwath,3514,
34184567,Stromma Nederland B.V.,2015,Crowe Horwath,7721,
17113808,Supermarkt Van de Huijgevoort Luyksgestel B.V.,2016,Crowe Horwath,4711,
17113808,Supermarkt Van de Huijgevoort Luyksgestel B.V.,2017,Crowe Foederer,4711,
33284017,Surecomp Software B.V.,2016,Crowe Horwath,6202,
33284017,Surecomp Software B.V.,2017,Crowe Foederer,6202,
09047468,Svedex B.V.,2015,Crowe Horwath,46831,
09047468,Svedex B.V.,2016,Crowe Horwath,46731,
09047468,Svedex B.V.,2017,Crowe Horwath Foederer,46731,
09044069,Svedex Deuren B.V.,2017,Crowe Horwath,16231,
24337776,T-Groep Nederland B.V.,2015,Crowe Horwath Foederer,6420,
24337776,T-Groep Nederland B.V.,2016,Crowe Horwath Foederer,6420,
24337776,T-Groep Nederland B.V.,2017,Crowe Horwath,6420,
63909332,Techim B.V.,2015,Crowe Horwath,6420,
63909332,Techim B.V.,2016,Crowe Horwath Foederer,6420,
63909332,Techim B.V.,2017,Crowe Foederer,64210,
14092086,Tehava Participatie B.V.,2017,Crowe Horwath,6420,
17027674,Theater De Schalm.,2017,Crowe Horwath Foederer,90200,
17117212,Theuws Metaal B.V.,2017,Crowe Foederer,2562,
52773795,Thijs Timmermans Waardenburg B.V.,2017,Crowe Horwath,47810,
13008912,Timmermans Beheer B.V.,2015,Crowe Horwath Foederer,6420,
13008912,Timmermans Beheer B.V.,2016,Crowe Horwath,6420,
12058306,Timoco Holding B.V.,2015,Crowe Horwath,6420,
12058306,Timoco Holding B.V.,2016,Crowe Horwath,6420,
12058306,Timoco Holding B.V.,2017,Crowe Horwath Foederer,6420,
67457193,Titus NL HoldCo B.V.,2016,Crowe Horwath,6420,
67457193,Titus NL HoldCo B.V.,2017,Crowe Horwath,6420,
34264117,Trade Centre Global Investments B.V.,2015,Crowe Horwath Foederer,6420,
34264117,Trade Centre Global Investments B.V.,2017,Crowe Horwath Foederer,6420,
09120764,Travion B.V.,2015,Crowe Horwath,4651,
09120764,Travion B.V.,2016,Crowe Horwath,4651,
63752581,Valor Compostering B.V.,2015,Crowe Horwath,3811,
17178013,Van Berkel Bedrijven B.V.,2017,Crowe Horwath Foederer,6420,
17143758,Van Boxtel Holding B.V.,2015,Crowe Horwath,6420,
17143758,Van Boxtel Holding B.V.,2016,Crowe Horwath,6420,
17143758,Van Boxtel Holding B.V.,2017,Crowe Horwath,6420,
35015725,Van Buuren Zaandam B.V.,2017,Crowe Horwath Foederer,4652,
52488217,Van Buuren Zaandam Holding B.V.,2017,Crowe Horwath,6420,
51451085,Van de Huijgevoort Groep B.V.,2015,Crowe Horwath,64923,
51451085,Van de Huijgevoort Groep B.V.,2016,Crowe Horwath,64923,
51451085,Van de Huijgevoort Groep B.V.,2017,Crowe Foederer,64923,
16029971,Van den Heuvel Logistiek B.V.,2016,Crowe Horwath,4941,
16029971,Van den Heuvel Logistiek B.V.,2017,Crowe Horwath,4941,
11028685,Van Dijkhuizen Beheer B.V.,2015,Crowe Horwath Peak,6420,
11028685,Van Dijkhuizen Beheer B.V.,2016,Crowe Horwath,6420,
11028685,Van Dijkhuizen Beheer B.V.,2017,Crowe Horwath,6420,
66830389,van Dingenen Beheer B.V.,2017,Crowe Horwath,64303,
17012951,Van Dingenen Transport B.V.,2017,Crowe Horwath,4941,
17104956,Van Happen Holding B.V.,2015,Crowe Horwath,6420,
17104956,Van Happen Holding B.V.,2016,Crowe Horwath,6420,
17104956,Van Happen Holding B.V.,2017,Crowe Horwath,6420,
11023574,Van Hooff Intern Transport Tiel B.V.,2015,Crowe Horwath,46691,
11023574,Van Hooff Intern Transport Tiel B.V.,2016,Crowe Horwath Peak,46691,
11023574,Van Hooff Intern Transport Tiel B.V.,2017,Crowe Horwath Peak,46691,
16070894,Van Kaathoven Nederland B.V.,2016,Crowe Horwath Foederer,4941,
16070894,Van Kaathoven Nederland B.V.,2017,Crowe Horwath Foederer,4941,
12005763,Van Rens B.V.,2015,Crowe Horwath,43999,
12005763,Van Rens B.V.,2016,Crowe Horwath,43999,
12005763,Van Rens B.V.,2017,Crowe Peak,43999,
17176315,Van Rijswijck Groep B.V.,2015,Crowe Horwath Foederer,6420,
17176315,Van Rijswijck Groep B.V.,2017,Crowe Foederer,64210,
17015425,Van Rooijen Beheer B.V.,2015,Crowe Horwath,6420,
17015425,Van Rooijen Beheer B.V.,2016,Crowe Horwath,6420,
17015425,Van Rooijen Beheer B.V.,2017,Crowe Horwath,6420,
17050794,Van Rooijen Logistiek B.V.,2016,Crowe Horwath,4941,
17050794,Van Rooijen Logistiek B.V.,2017,Crowe Horwath,4941,
17212776,Van Vonderen Groep B.V.,2017,Crowe Horwath,6420,
30199173,Van Walderveen Groep B.V.,2015,Crowe Horwath,6420,
30199173,Van Walderveen Groep B.V.,2015,Crowe Horwath Peak,6420,
30199173,Van Walderveen Groep B.V.,2016,Crowe Horwath,6420,
30199173,Van Walderveen Groep B.V.,2017,Crowe Peak,6420,
23045822,Van Wijk & Boerma Firepacks B.V.,2016,Crowe Horwath,2829,
23045822,Van Wijk & Boerma Firepacks B.V.,2017,Crowe Horwath Foederer,2829,
16051676,VANBOXTEL B.V.,2015,Crowe Horwath Foederer,6201,
16051676,VANBOXTEL B.V.,2016,Crowe Horwath,6201,
16051676,VANBOXTEL B.V.,2017,Crowe Horwath,6201,
17127106,Vasom Beheer B.V.,2017,Crowe Foederer,64210,
35007604,Veerkarton B.V.,2016,Crowe Horwath Peak,17211,
35007604,Veerkarton B.V.,2017,Crowe Horwath Peak,17211,
27144906,Vemo Lease B.V.,2015,Crowe Horwath,77112,
08043003,Ventilex B.V.,2015,Crowe Horwath,2893,
08043003,Ventilex B.V.,2016,Crowe Horwath,2893,
08043003,Ventilex B.V.,2017,Crowe Foederer,28930,
06051672,Vernay Europa B.V.,2016,Crowe Horwath,2814,
06051672,Vernay Europa B.V.,2017,Crowe Howarth,2814,
64035824,Vispero Holdings B.V.,2015,Crowe Horwath,,
64035824,Vispero Holdings B.V.,2016,Crowe Horwath,6420,
64035824,Vispero Holdings B.V.,2017,Crowe Horwath,6420,
16016191,Vitelco B.V.,2017,Crowe Horwath Foederer,1011,
12045806,W.G. Cox Holding B.V.,2015,Crowe Horwath Foederer,6420,
12045806,W.G. Cox Holding B.V.,2016,Crowe Horwath Foederer,6420,
12045806,W.G. Cox Holding B.V.,2017,Crowe Horwath Foederer,6420,
17277734,Waterschap De Dommel,2017,Crowe Horwath,8412,
10031741,Watex B.V.,2015,Crowe Horwath,46712,
17185203,Welsy B.V.,2015,Crowe Horwath Foederer,6420,
17185203,Welsy B.V.,2016,Crowe Horwath Foederer,6420,
17185203,Welsy B.V.,2017,Crowe Horwath,6420,
17100921,Welten Detachering B.V.,2015,"Foederer, Crowe Horwath",78202,
17100921,Welten Detachering B.V.,2016,Crowe Horwath,78202,
17087859,Welten Holding B.V.,2015,Crowe Horwath,6420,
57538611,Welten Holding B.V.,2015,Crowe Horwath Foederer,70102,
17087859,Welten Holding B.V.,2016,Crowe Horwath Foederer,6420,
12016578,Wijntransport B.V.,2015,Crowe Horwath Foederer,4634,
12016578,Wijntransport B.V.,2017,Crowe,4634,
17073750,Winny Hoffmann Beheer B.V.,2017,Crowe Horwath,6420,
32052337,Wirtgen Nederland B.V.,2016,Crowe Horwath,4663,
33235204,WMF Nederland B.V.,2015,Crowe Horwath Foederer,46432,
33235204,WMF Nederland B.V.,2016,Crowe Horwath,46432,
33235204,WMF Nederland B.V.,2017,Crowe,46432,
33249528,World Fashion Centre Amsterdam Holding N.V.,2015,Crowe Horwath,70102,
33249528,World Fashion Centre Amsterdam Holding N.V.,2016,Crowe Horwath Foederer,70102,
34242718,World Fashion Centre Amsterdam Vastgoed B.V.,2017,Crowe Horwath,68204,
12018247,WTR Holding B.V.,2015,Crowe Horwath Foederer,64210,
12018247,WTR Holding B.V.,2016,Crowe Horwath,6420,
12018247,WTR Holding B.V.,2017,Crowe Horwath,6420,
63212102,WV NL B.V.,2016,Crowe Horwath Foederer,46491,
35028453,XIDOOR B.V.,2015,Crowe Horwath,6420,
35028453,XIDOOR B.V.,2016,Crowe Horwath,6420,
35028453,XIDOOR B.V.,2017,Crowe Horwath,6420,
34314368,YA Works B.V.,2016,Crowe Horwath Foederer,78202,
55541496,Ya Works Capital B.V.,2016,Crowe Horwath,6420,
17073654,ZETES B.V.,2015,Crowe Horwath,4651,
17073654,ZETES B.V.,2016,Crowe Horwath,4651,
30279673,Zumba Fitness-Europe B.V.,2015,Crowe Horwath Foederer,46421,
30279673,Zumba Fitness-Europe B.V.,2016,Crowe Horwath Foederer,46421,
